期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--國外資產_原始值,資產--國外資產_年增率(%),資產--放款-計_原始值,資產--放款-計_年增率(%),資產--放款-政府機關_原始值,資產--放款-政府機關_年增率(%),資產--放款-公營事業_原始值,資產--放款-公營事業_年增率(%),資產--放款-民間部門_原始值,資產--放款-民間部門_年增率(%),資產--對非金融機構證券投資-計_原始值,資產--對非金融機構證券投資-計_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--不動產投資_原始值,資產--不動產投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--國外負債_原始值,負債與淨值--國外負債_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-可轉讓定期存單_原始值,負債與淨值--企業及個人存款-可轉讓定期存單_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-外匯存款_原始值,負債與淨值--企業及個人存款-外匯存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-中央銀行_原始值,負債與淨值--對金融機構負債-中央銀行_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_原始值,負債與淨值--對金融機構負債-其他金融機構-中華郵政公司_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--金融債券_原始值,負債與淨值--金融債券_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2003M11,"24,646,909",12.58,"1,261,940",5.36,"12,813,384",4.29,"1,921,453",0.32,"431,989",-7.29,"10,459,942",5.60,"1,641,628",-10.38,"843,325",-5.75,"35,249",-10.14,"763,054",-15.02,"112,289",0.76,288,-99.25,"3,837,335",31.54,"203,118",42.97,"31,051",-27.56,"133,500",4.57,"4,612,376",44.30,"357,159",44.92,"14,313,350",6.04,"278,223",11.13,"1,130,379",23.91,"3,503,644",19.22,"2,045,860",-8.03,"166,227",1.15,"6,307,975",1.53,"881,042",10.88,"722,515",2.81,"269,271",1.72,"2,640,141",3.02,"1,395,829",-2.93,"147,041",-30.31,"509,967",38.59,"4,246,541",62.94,"1,440,924",0.55
2003M12,"24,215,308",9.60,"1,341,436",9.36,"13,131,103",5.01,"1,944,921",0.62,"435,991",-8.53,"10,750,191",6.49,"1,610,400",-12.28,"847,351",-7.88,"34,898",-4.38,"728,151",-17.22,"114,525",17.23,281,-99.27,"3,898,553",31.16,"213,163",17.38,"28,729",-32.65,"139,711",4.69,"3,737,407",22.13,"366,324",61.61,"14,631,346",6.41,"291,791",13.14,"1,315,869",25.58,"3,581,316",19.20,"2,044,582",-6.98,"195,689",12.56,"6,286,299",0.94,"915,800",9.02,"709,255",2.57,"266,145",-3.74,"2,676,256",2.43,"1,384,965",-4.12,"144,564",-32.91,"541,227",43.45,"3,474,196",36.47,"1,405,995",0.57
2004M01,"24,303,929",9.89,"1,292,594",1.76,"13,285,234",6.53,"2,056,868",1.74,"444,685",-6.73,"10,783,681",8.13,"1,525,074",-22.31,"814,105",-13.55,"38,327",-11.30,"672,642",-31.23,"96,376",5.96,281,-99.27,"3,884,798",42.14,"198,794",8.06,"31,613",-18.99,"185,200",2.83,"3,803,965",20.93,"372,153",41.72,"14,725,025",6.99,"290,514",4.28,"1,119,585",32.91,"3,824,467",20.62,"2,062,626",-5.15,"199,487",16.89,"6,295,335",0.14,"933,011",11.11,"648,885",0.31,"250,277",-2.06,"2,628,666",1.26,"1,392,148",-3.42,"141,352",-32.74,"547,900",42.58,"3,560,855",38.05,"1,428,816",0.78
2004M02,"25,143,755",13.84,"1,176,962",-7.39,"13,340,102",7.24,"2,055,579",1.60,"426,217",-7.89,"10,858,306",9.09,"1,503,920",-20.56,"807,980",-14.57,"39,122",1.45,"656,818",-27.72,"95,128",9.17,281,-99.27,"4,339,115",47.12,"189,439",16.94,"31,871",-19.16,"144,989",2.37,"4,321,948",41.06,"419,216",55.07,"14,867,856",7.76,"287,356",13.21,"1,187,695",31.28,"3,876,531",23.85,"2,123,735",-2.56,"191,953",20.49,"6,309,056",-0.30,"891,530",5.84,"665,805",1.72,"320,200",32.53,"2,693,216",4.80,"1,397,969",-2.16,"139,777",-33.03,"555,521",39.72,"4,034,852",60.24,"1,447,312",1.37
2004M03,"25,381,637",14.85,"1,212,432",-2.44,"13,484,754",8.90,"2,029,203",0.53,"429,742",-4.22,"11,025,809",11.20,"1,523,457",-20.09,"809,446",-17.15,"42,472",5.34,"671,539",-24.47,"91,871",7.42,281,-2.43,"4,372,036",46.39,"220,976",13.71,"29,698",-25.14,"146,069",6.07,"4,300,063",37.70,"416,029",37.51,"15,014,469",9.34,"262,984",16.83,"1,306,404",40.29,"3,892,305",24.58,"2,133,002",0.57,"198,329",36.63,"6,285,305",-0.94,"936,140",11.50,"703,966",7.43,"301,033",21.88,"2,727,912",4.84,"1,386,701",-2.50,"124,580",-39.35,"601,972",52.19,"4,029,292",58.69,"1,462,384",2.93
2004M04,"25,734,057",14.08,"1,252,380",7.27,"13,581,055",9.25,"2,013,708",-0.85,"422,231",-5.10,"11,145,116",11.95,"1,533,490",-18.56,"833,998",-12.26,"45,376",26.94,"654,116",-27.05,"87,577",-3.48,281,-2.43,"4,541,574",49.31,"177,398",-23.55,"28,530",-26.55,"145,169",6.37,"4,386,603",24.02,"440,195",59.06,"15,028,748",9.34,"259,413",15.31,"1,281,879",35.47,"3,926,618",24.71,"2,156,854",3.10,"202,809",37.36,"6,274,237",-1.22,"926,938",11.24,"707,897",8.92,"306,376",24.35,"2,726,614",3.24,"1,368,659",-3.46,"123,985",-34.16,"608,939",52.86,"4,338,322",44.92,"1,452,981",2.37
2004M05,"26,021,793",14.04,"1,253,841",5.69,"13,801,268",10.90,"2,003,901",0.44,"433,166",0.35,"11,364,201",13.44,"1,464,575",-20.57,"787,360",-15.61,"45,777",21.94,"631,438",-27.70,"83,481",-10.57,281,-2.43,"4,438,964",41.26,"186,349",-20.58,"27,672",-18.32,"147,870",11.32,"4,617,492",24.62,"467,473",64.32,"14,927,522",8.16,"263,451",5.25,"1,255,223",34.46,"3,850,839",20.58,"2,157,178",4.67,"210,406",40.54,"6,267,060",-1.32,"923,365",7.05,"758,121",12.34,"313,128",20.21,"2,735,671",3.67,"1,362,190",-3.52,"123,139",-24.93,"624,020",51.08,"4,626,306",46.55,"1,446,413",1.61
2004M06,"25,970,833",12.89,"1,102,020",-5.79,"13,868,142",9.62,"1,898,309",-4.69,"435,707",-2.67,"11,534,126",12.95,"1,442,621",-21.26,"775,356",-13.88,"50,158",21.08,"617,107",-30.69,"92,853",-0.40,281,-2.43,"4,317,495",37.02,"223,176",4.40,"26,933",-15.62,"147,795",8.66,"4,749,517",27.46,"467,671",51.84,"15,114,005",8.06,"282,688",12.59,"1,376,325",33.23,"3,831,082",17.68,"2,178,219",6.92,"231,737",55.81,"6,268,897",-1.43,"945,057",4.95,"713,453",2.38,"265,824",8.41,"2,727,224",2.43,"1,364,238",-3.80,"118,659",-29.05,"633,345",49.22,"4,471,977",44.27,"1,458,675",3.07
2004M07,"26,357,312",13.45,"989,840",-15.45,"13,943,210",10.84,"1,899,486",-3.20,"453,416",0.38,"11,590,308",14.02,"1,457,894",-19.53,"768,964",-16.46,"58,478",34.30,"630,452",-25.63,"95,703",-14.27,281,-2.43,"4,269,636",29.78,"251,160",34.17,"21,978",-28.34,"143,614",5.60,"5,183,996",32.37,"414,839",38.35,"15,206,529",8.35,"312,297",32.51,"1,317,128",30.85,"3,905,949",16.83,"2,204,014",9.26,"229,387",64.75,"6,303,035",-0.86,"934,719",-0.08,"701,003",2.32,"293,294",13.24,"2,737,039",5.22,"1,352,666",-3.48,"102,995",-38.36,"627,491",45.66,"4,801,536",43.56,"1,472,586",4.40
2004M08,"26,009,729",10.84,"1,025,303",-9.90,"13,992,442",11.02,"1,857,272",-2.68,"451,510",0.37,"11,683,660",14.04,"1,484,051",-17.21,"779,631",-13.23,"61,627",49.37,"642,793",-24.63,"102,259",-6.79,281,-2.43,"4,121,722",20.29,"222,115",22.63,"20,592",-38.85,"149,668",14.36,"4,891,296",20.79,"405,173",30.52,"15,263,216",7.85,"286,525",4.80,"1,368,848",34.88,"3,937,869",14.75,"2,174,377",8.42,"215,349",46.61,"6,322,313",-0.40,"957,935",2.83,"703,999",2.96,"209,209",-17.18,"2,652,114",1.45,"1,344,608",-4.23,"115,218",-27.85,"641,043",46.68,"4,551,214",32.18,"1,468,543",3.93
2004M09,"26,250,696",8.15,"1,032,710",-24.36,"14,078,751",10.81,"1,827,608",-6.27,"451,486",0.37,"11,799,657",14.49,"1,509,025",-11.47,"773,575",-11.70,"65,837",70.43,"669,613",-15.23,"104,212",-3.25,281,-2.43,"4,067,295",10.32,"201,898",-3.99,"21,558",-34.02,"149,060",7.10,"5,085,906",17.76,"353,966",12.67,"15,300,117",7.82,"281,684",12.77,"1,365,669",24.92,"3,991,379",15.29,"2,140,134",7.54,"204,099",39.81,"6,328,404",-0.05,"988,748",7.82,"717,025",0.44,"214,644",-31.01,"2,613,023",-2.07,"1,338,839",-4.29,"126,154",-21.83,"649,528",40.22,"4,776,333",18.59,"1,499,906",5.47
2004M10,"26,390,443",7.60,"1,034,744",-24.58,"14,111,230",11.44,"1,829,397",-3.34,"447,647",2.21,"11,834,186",14.54,"1,517,923",-6.44,"792,727",-6.58,"69,292",81.81,"655,904",-10.84,"105,632",0.72,281,-2.43,"4,052,543",3.77,"196,993",5.89,"18,228",-42.59,"144,810",7.71,"5,208,059",15.56,"354,690",7.07,"15,307,173",7.43,"305,765",29.21,"1,306,423",15.47,"3,992,421",14.35,"2,137,320",5.59,"209,571",32.23,"6,367,069",0.55,"988,604",12.98,"718,220",1.90,"188,424",-44.19,"2,654,408",2.32,"1,349,629",-2.81,"120,021",-22.44,"672,200",37.69,"4,864,635",14.29,"1,510,672",7.14
2004M11,"26,558,916",7.76,"1,092,449",-13.43,"14,349,962",11.99,"1,901,668",-1.03,"445,313",3.08,"12,002,981",14.75,"1,471,280",-10.38,"758,886",-10.01,"71,526",102.92,"640,868",-16.01,"101,108",-9.96,281,-2.43,"4,090,511",6.60,"172,440",-15.10,"18,851",-39.29,"150,877",13.02,"5,111,157",10.81,"354,497",-0.75,"15,351,277",7.25,"272,816",-1.94,"1,353,931",19.78,"3,970,302",13.32,"2,173,503",6.24,"227,320",36.75,"6,383,781",1.20,"969,624",10.05,"691,299",-4.32,"211,723",-21.37,"2,624,011",-0.61,"1,347,659",-3.45,"134,549",-8.50,"677,610",32.87,"4,984,858",17.39,"1,529,092",6.12
2004M12,"27,053,069",11.72,"1,066,326",-20.51,"14,598,731",11.18,"1,917,413",-1.41,"456,006",4.59,"12,225,312",13.72,"1,481,342",-8.01,"753,255",-11.10,"74,033",112.14,"654,054",-10.18,"101,252",-11.59,281,0.00,"4,228,696",8.47,"184,592",-13.40,"20,292",-29.37,"148,700",6.43,"5,222,857",39.75,"360,607",-1.56,"15,729,072",7.50,"295,162",1.16,"1,469,192",11.65,"4,098,684",14.45,"2,200,642",7.63,"233,183",19.16,"6,412,110",2.00,"1,020,099",11.39,"682,356",-3.79,"207,938",-21.87,"2,656,148",-0.75,"1,319,094",-4.76,"143,521",-0.72,"709,051",31.01,"5,028,789",44.75,"1,535,587",9.22
2005M01,"26,770,893",10.15,"1,072,063",-17.06,"14,609,845",9.97,"1,944,614",-5.46,"455,660",2.47,"12,209,571",13.22,"1,477,804",-3.10,"754,697",-7.30,"77,183",101.38,"645,924",-3.97,"99,537",3.28,281,0.00,"4,040,693",4.01,"206,133",3.69,"20,460",-35.28,"283,390",53.02,"4,960,687",30.41,"463,296",24.49,"15,663,482",6.37,"312,115",7.44,"1,372,553",22.59,"4,101,573",7.25,"2,224,489",7.85,"226,423",13.50,"6,434,627",2.21,"991,702",6.29,"651,460",0.40,"206,452",-17.51,"2,633,438",0.18,"1,310,524",-5.86,"149,553",5.80,"723,039",31.97,"4,718,345",32.51,"1,561,828",9.31
2005M02,"26,880,840",6.91,"1,096,659",-6.82,"14,644,360",9.78,"1,989,082",-3.23,"464,317",8.94,"12,190,961",12.27,"1,502,254",-0.11,"762,859",-5.58,"78,371",100.32,"661,024",0.64,"98,799",3.86,281,0.00,"4,134,423",-4.72,"160,368",-15.35,"20,951",-34.26,"172,956",19.29,"5,049,789",16.84,"468,315",11.71,"15,713,030",5.68,"298,969",4.04,"1,278,798",7.67,"4,192,261",8.14,"2,274,422",7.10,"233,252",21.52,"6,477,257",2.67,"958,071",7.46,"629,196",-5.50,"164,149",-48.74,"2,614,491",-2.92,"1,297,085",-7.22,"153,777",10.02,"727,190",30.90,"4,838,914",19.93,"1,571,778",8.60
2005M03,"27,058,106",6.61,"1,040,150",-14.21,"14,830,078",9.98,"2,024,589",-0.23,"451,712",5.11,"12,353,777",12.04,"1,478,786",-2.93,"759,179",-6.21,"79,962",88.27,"639,645",-4.75,"90,014",-2.02,281,0.00,"4,259,787",-2.57,"220,384",-0.27,"21,478",-27.68,"157,577",7.88,"4,959,571",15.34,"544,579",30.90,"15,849,569",5.56,"270,316",2.79,"1,385,897",6.08,"4,153,925",6.72,"2,340,647",9.73,"212,320",7.05,"6,529,192",3.88,"957,272",2.26,"627,970",-10.80,"171,508",-43.03,"2,601,704",-4.63,"1,247,247",-10.06,"164,423",31.98,"730,879",21.41,"4,731,766",17.43,"1,635,708",11.85
2005M04,"27,311,309",6.13,"1,154,949",-7.78,"14,827,424",9.18,"1,965,481",-2.39,"454,200",7.57,"12,407,743",11.33,"1,504,613",-1.88,"784,106",-5.98,"81,944",80.59,"638,563",-2.38,"89,787",2.52,281,0.00,"4,131,326",-9.03,"216,288",21.92,"19,300",-32.35,"153,503",5.74,"5,213,838",18.86,"568,928",29.24,"15,826,553",5.31,"304,916",17.54,"1,313,654",2.48,"4,104,377",4.53,"2,380,536",10.37,"209,053",3.08,"6,560,713",4.57,"953,304",2.84,"635,870",-10.17,"175,613",-42.68,"2,545,849",-6.63,"1,228,594",-10.23,"161,153",29.98,"735,875",20.85,"5,045,719",16.31,"1,615,749",11.20
2005M05,"27,364,075",5.16,"1,158,811",-7.58,"14,996,699",8.66,"1,945,151",-2.93,"465,876",7.55,"12,585,672",10.75,"1,499,943",2.41,"783,060",-0.55,"81,190",77.36,"635,693",0.67,"90,229",8.08,281,0.00,"4,125,364",-7.06,"226,245",21.41,"20,125",-27.27,"156,122",5.58,"5,090,256",10.24,"600,431",28.44,"15,801,518",5.85,"268,758",2.01,"1,307,051",4.13,"4,093,887",6.31,"2,372,128",9.96,"214,809",2.09,"6,579,850",4.99,"965,035",4.51,"659,498",-13.01,"163,982",-47.63,"2,509,391",-8.27,"1,231,500",-9.59,"162,673",32.11,"742,734",19.02,"5,080,437",9.82,"1,643,411",13.62
2005M06,"27,978,493",7.73,"1,182,467",7.30,"15,166,484",9.36,"1,883,292",-0.79,"470,866",8.07,"12,812,326",11.08,"1,533,633",6.31,"774,694",-0.09,"83,056",65.59,"675,883",9.52,"110,200",18.68,281,0.00,"4,100,832",-5.02,"232,966",4.39,"19,472",-27.70,"153,444",3.82,"5,478,714",15.35,"605,107",29.39,"16,244,653",7.48,"287,597",1.74,"1,472,945",7.02,"4,164,866",8.71,"2,453,959",12.66,"228,346",-1.46,"6,607,992",5.41,"1,028,948",8.88,"667,838",-6.39,"134,284",-49.48,"2,522,837",-7.49,"1,215,777",-10.88,"161,466",36.08,"778,727",22.95,"5,217,468",16.67,"1,646,113",12.85
2005M07,"28,136,768",6.75,"1,195,255",20.75,"15,136,141",8.56,"1,855,967",-2.29,"480,236",5.92,"12,799,938",10.44,"1,513,471",3.81,"755,951",-1.69,"87,426",49.50,"670,094",6.29,"110,261",15.21,281,0.00,"4,231,052",-0.90,"247,160",-1.59,"19,828",-9.78,"154,330",7.46,"5,528,989",6.65,"571,016",37.65,"16,228,436",6.72,"320,603",2.66,"1,441,266",9.42,"4,197,427",7.46,"2,403,221",9.04,"208,338",-9.18,"6,624,469",5.10,"1,033,112",10.53,"663,079",-5.41,"148,320",-49.43,"2,593,373",-5.25,"1,217,255",-10.01,"163,358",58.61,"782,474",24.70,"5,320,898",10.82,"1,665,814",13.12
2005M08,"28,335,855",8.94,"1,299,633",26.76,"15,209,920",8.70,"1,827,011",-1.63,"476,538",5.54,"12,906,371",10.47,"1,518,979",2.35,"737,856",-5.36,"89,119",44.61,"692,004",7.66,"115,569",13.02,281,0.00,"4,189,249",1.64,"251,675",13.31,"4,150",-79.85,"158,750",6.07,"5,587,649",14.24,"570,740",40.86,"16,180,021",6.01,"293,567",2.46,"1,440,834",5.26,"4,196,297",6.56,"2,377,206",9.33,"175,959",-18.29,"6,666,007",5.44,"1,030,151",7.54,"709,287",0.75,"166,388",-20.47,"2,599,171",-2.00,"1,214,413",-9.68,"166,734",44.71,"784,250",22.34,"5,485,384",20.53,"1,673,880",13.98
