期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1997Q3,"1,274,519",8.83,"156,470",2.34,"29,188",14.13,"68,067",6.96,"259,875",3.80,"56,478",7.53,"92,980",10.94,"154,697",2.49,"32,865",7.44,"93,682",12.08,"64,246",7.00,"75,697",11.86,"190,274",27.28,"306,914",12.61,"502,666",16.64,"509,725",10.38,"-7,059",--,"1,037,730",10.65,"926,006",10.46,"111,724",12.19,"986,773",19.62,"824,043",21.42,"162,730",11.26,"2,135,056",7.42,"24,179",--,"2,159,235",7.52,"1,338,817",7.54,"171,888",2.89,"41,360",11.97,"67,081",7.30,"260,109",1.66,"53,646",8.12,"104,951",8.47,"171,657",1.97,"19,399",9.79,"89,588",11.33,"80,520",2.49,"80,933",9.39,"197,685",25.75,"356,214",8.30,"582,488",18.03,"592,906",9.80,"-10,418",--,"1,025,613",9.95,"925,648",9.84,"99,965",10.98,"1,193,162",18.58,"1,019,098",20.16,"174,064",10.06,"2,109,970",5.82,"25,623",--,"2,135,593",5.93,95.20,1.20,91.03,-0.54,70.57,1.92,101.47,-0.31,99.91,2.11,105.28,-0.55,88.59,2.27,90.12,0.51,169.42,-2.14,104.57,0.67,79.79,4.40,93.53,2.26,96.25,1.22,86.16,3.98,86.30,-1.17,85.97,0.53,--,--,101.18,0.63,100.04,0.56,111.76,1.09,82.70,0.88,80.86,1.05,93.49,1.10,101.19,1.51,--,--,101.11,1.51
1997Q4,"1,278,122",7.62,"146,935",0.21,"31,621",9.17,"68,189",7.41,"252,550",4.10,"55,054",7.22,"101,964",10.22,"151,187",12.50,"36,284",10.42,"95,123",12.33,"64,347",6.97,"77,640",13.11,"197,228",8.74,"311,884",8.08,"663,095",21.51,"627,342",16.84,"35,753",--,"1,174,790",21.65,"1,057,818",20.31,"116,972",35.30,"1,112,284",22.72,"943,535",24.45,"168,749",13.87,"2,315,607",11.26,"15,890",--,"2,331,497",10.47,"1,350,628",6.62,"171,153",5.49,"45,504",9.43,"62,484",7.44,"254,715",1.89,"52,921",7.92,"114,079",7.77,"167,892",9.98,"21,472",12.75,"92,658",10.95,"78,533",2.65,"82,394",10.91,"206,823",6.66,"364,366",5.51,"742,187",13.72,"702,848",12.56,"39,339",--,"1,080,790",12.19,"974,947",10.13,"105,843",35.57,"1,306,933",16.14,"1,124,356",16.47,"182,577",14.10,"2,231,038",6.10,"17,027",--,"2,248,065",5.35,94.63,0.94,85.85,-5.00,69.49,-0.24,109.13,-0.03,99.15,2.17,104.03,-0.65,89.38,2.27,90.05,2.29,168.98,-2.07,102.66,1.24,81.94,4.22,94.23,1.98,95.36,1.95,85.60,2.43,89.34,6.84,89.26,3.81,--,--,108.70,8.44,108.50,9.24,110.51,-0.20,85.11,5.67,83.92,6.85,92.43,-0.21,103.79,4.86,--,--,103.71,4.86
1998Q1,"1,315,913",8.89,"154,531",7.30,"31,617",4.23,"73,619",2.89,"258,153",5.33,"59,815",7.35,"96,704",11.18,"171,218",6.38,"34,819",13.35,"95,373",9.15,"62,354",6.16,"81,857",11.70,"195,853",19.63,"377,619",8.86,"558,304",20.43,"512,780",19.15,"45,524",--,"1,049,512",14.74,"931,459",13.03,"118,053",30.29,"1,067,528",20.79,"905,319",21.43,"162,209",17.35,"2,233,820",8.98,"27,481",--,"2,261,301",8.60,"1,384,094",7.45,"175,564",5.45,"44,802",4.04,"76,218",7.44,"257,381",2.92,"54,796",7.44,"110,079",8.28,"186,289",6.29,"20,755",16.20,"94,140",7.63,"76,064",1.92,"86,192",8.85,"201,814",18.38,"359,049",6.72,"631,677",13.12,"571,328",11.84,"60,349",--,"935,567",3.00,"829,586",0.47,"105,981",28.28,"1,253,150",12.55,"1,079,045",12.08,"174,105",15.53,"2,057,237",4.01,"29,214",--,"2,086,451",3.66,95.07,1.33,88.02,1.76,70.57,0.18,96.59,-4.23,100.30,2.35,109.16,-0.08,87.85,2.68,91.91,0.09,167.76,-2.45,101.31,1.41,81.98,4.17,94.97,2.61,97.05,1.06,105.17,2.01,88.38,6.46,89.75,6.53,--,--,112.18,11.40,112.28,12.51,111.39,1.57,85.19,7.33,83.90,8.34,93.17,1.57,108.58,4.78,--,--,108.38,4.78
1998Q2,"1,298,858",7.63,"151,065",9.14,"31,895",3.25,"64,108",1.88,"264,267",5.55,"60,501",8.33,"100,131",9.70,"156,299",2.45,"38,414",18.65,"91,264",8.48,"58,536",6.38,"85,494",10.98,"196,884",11.92,"350,934",11.68,"572,657",9.89,"558,263",12.12,"14,394",--,"1,089,443",13.56,"975,874",12.17,"113,569",27.16,"1,057,179",14.03,"890,695",13.94,"166,484",14.52,"2,254,713",8.70,"7,153",--,"2,261,866",8.15,"1,358,834",6.30,"169,431",5.37,"44,133",3.45,"60,749",8.29,"263,057",3.41,"56,996",7.65,"113,161",8.58,"175,262",3.99,"23,179",20.37,"90,271",7.43,"71,242",2.13,"90,307",9.87,"201,046",9.63,"402,388",8.78,"645,918",4.10,"633,017",7.17,"12,901",--,"986,999",4.69,"885,870",2.79,"101,129",25.00,"1,253,627",9.84,"1,076,397",9.41,"177,230",12.58,"2,140,512",3.40,"7,543",--,"2,148,055",2.85,95.59,1.25,89.16,3.58,72.27,-0.19,105.53,-5.91,100.46,2.07,106.15,0.64,88.49,1.04,89.18,-1.48,165.73,-1.42,101.10,0.97,82.17,4.17,94.67,1.01,97.93,2.10,87.21,2.66,88.66,5.56,88.19,4.61,--,--,110.38,8.47,110.16,9.12,112.30,1.73,84.33,3.82,82.75,4.14,93.94,1.73,105.34,5.13,--,--,105.30,5.15
1998Q3,"1,350,440",5.96,"167,283",6.91,"29,932",2.55,"67,822",-0.36,"274,201",5.51,"61,802",9.43,"101,576",9.24,"164,410",6.28,"42,378",28.95,"101,752",8.61,"68,273",6.27,"81,213",7.29,"189,798",-0.25,"295,977",-3.56,"582,684",15.92,"580,430",13.87,"2,254",--,"1,145,513",10.39,"1,021,137",10.27,"124,376",11.32,"1,069,823",8.42,"871,697",5.78,"198,126",21.75,"2,304,791",7.95,"5,171",--,"2,309,962",6.98,"1,411,025",5.39,"183,848",6.96,"42,772",3.41,"72,159",7.57,"269,168",3.48,"58,293",8.66,"114,357",8.96,"184,502",7.48,"25,915",33.59,"96,879",8.14,"82,119",1.99,"84,606",4.54,"196,407",-0.65,"334,829",-6.00,"648,691",11.37,"648,929",9.45,-238,--,"1,065,247",3.86,"954,580",3.13,"110,667",10.71,"1,264,468",5.98,"1,053,698",3.40,"210,770",21.09,"2,195,324",4.05,"5,449",--,"2,200,773",3.05,95.71,0.54,90.99,-0.04,69.98,-0.84,93.99,-7.37,101.87,1.96,106.02,0.70,88.82,0.26,89.11,-1.12,163.53,-3.48,105.03,0.44,83.14,4.20,95.99,2.63,96.64,0.41,88.40,2.60,89.82,4.08,89.44,4.04,--,--,107.53,6.28,106.97,6.93,112.39,0.56,84.61,2.31,82.73,2.31,94.00,0.55,104.99,3.76,--,--,104.96,3.81
1998Q4,"1,386,349",8.47,"167,802",14.20,"32,588",3.06,"70,569",3.49,"266,314",5.45,"60,505",9.90,"111,006",8.87,"150,669",-0.34,"44,304",22.10,"102,965",8.24,"68,421",6.33,"83,733",7.85,"227,473",15.34,"339,884",8.98,"678,870",2.38,"650,669",3.72,"28,201",--,"1,075,283",-8.47,"969,521",-8.35,"105,762",-9.58,"1,069,536",-3.84,"889,263",-5.75,"180,273",6.83,"2,410,850",4.11,"28,746",--,"2,439,596",4.64,"1,433,323",6.12,"178,817",4.48,"46,382",1.93,"66,663",6.69,"264,253",3.74,"56,898",7.51,"124,506",9.14,"172,095",2.50,"27,343",27.34,"99,100",6.95,"80,290",2.24,"87,095",5.71,"229,881",11.15,"382,242",4.91,"761,021",2.54,"719,367",2.35,"41,654",--,"1,043,915",-3.41,"950,884",-2.47,"93,031",-12.10,"1,333,759",2.05,"1,144,188",1.76,"189,571",3.83,"2,286,742",2.50,"29,943",--,"2,316,685",3.05,96.72,2.21,93.84,9.31,70.26,1.11,105.86,-3.00,100.78,1.64,106.34,2.22,89.16,-0.25,87.55,-2.78,162.03,-4.11,103.90,1.21,85.22,4.00,96.14,2.03,98.95,3.76,88.92,3.88,89.21,-0.15,90.45,1.33,--,--,103.00,-5.24,101.96,-6.03,113.68,2.87,80.19,-5.78,77.72,-7.39,95.10,2.89,105.43,1.58,--,--,105.31,1.54
1999Q1,"1,383,758",5.16,"165,493",7.09,"32,494",2.77,"74,887",1.72,"272,335",5.49,"62,705",4.83,"108,115",11.80,"162,789",-4.92,"47,304",35.86,"105,655",10.78,"66,752",7.05,"87,306",6.66,"197,923",1.06,"391,572",3.69,"524,955",-5.97,"511,723",-0.21,"13,232",--,"1,061,678",1.16,"944,123",1.36,"117,555",-0.42,"997,185",-6.59,"833,071",-7.98,"164,114",1.17,"2,364,778",5.86,"28,824",--,"2,393,602",5.85,"1,444,198",4.34,"183,433",4.48,"44,567",-0.52,"79,608",4.45,"269,319",4.64,"57,375",4.71,"122,335",11.13,"184,296",-1.07,"29,945",44.28,"103,229",9.65,"78,038",2.60,"90,108",4.54,"201,945",0.06,"362,848",1.06,"588,807",-6.79,"574,338",0.53,"14,469",--,"1,031,348",10.24,"926,519",11.68,"104,829",-1.09,"1,254,031",0.07,"1,079,074",0.00,"174,957",0.49,"2,173,170",5.64,"30,438",--,"2,203,608",5.62,95.81,0.78,90.22,2.50,72.91,3.32,94.07,-2.61,101.12,0.82,109.29,0.12,88.38,0.60,88.33,-3.90,157.97,-5.84,102.35,1.03,85.54,4.34,96.89,2.02,98.01,0.99,107.92,2.61,89.16,0.88,89.10,-0.72,--,--,102.94,-8.24,101.90,-9.24,112.14,0.67,79.52,-6.66,77.20,-7.99,93.80,0.68,108.82,0.22,--,--,108.62,0.22
1999Q2,"1,386,881",6.78,"157,985",4.58,"32,615",2.26,"68,216",6.41,"275,113",4.10,"61,736",2.04,"112,644",12.50,"153,634",-1.71,"50,789",32.21,"103,821",13.76,"62,372",6.55,"91,934",7.53,"216,022",9.72,"344,862",-1.73,"561,389",-1.97,"572,256",2.51,"-10,867",--,"1,126,651",3.42,"1,010,800",3.58,"115,851",2.01,"1,046,112",-1.05,"877,447",-1.49,"168,665",1.31,"2,373,671",5.28,"10,987",--,"2,384,658",5.43,"1,444,314",6.29,"177,991",5.05,"43,638",-1.12,"65,492",7.81,"273,065",3.80,"58,473",2.59,"126,230",11.55,"176,307",0.60,"32,540",40.39,"102,096",13.10,"72,772",2.15,"95,476",5.72,"220,234",9.54,"390,152",-3.04,"637,724",-1.27,"648,490",2.44,"-10,766",--,"1,121,850",13.66,"1,018,541",14.98,"103,309",2.16,"1,313,798",4.80,"1,133,989",5.35,"179,809",1.46,"2,280,242",6.53,"11,604",--,"2,291,846",6.69,96.02,0.45,88.76,-0.45,74.74,3.42,104.16,-1.30,100.75,0.29,105.58,-0.54,89.24,0.85,87.14,-2.29,156.08,-5.82,101.69,0.58,85.71,4.31,96.29,1.71,98.09,0.16,88.39,1.35,88.03,-0.71,88.24,0.06,--,--,100.43,-9.01,99.24,-9.91,112.14,-0.14,79.63,-5.57,77.38,-6.49,93.80,-0.15,104.10,-1.18,--,--,104.05,-1.19
1999Q3,"1,438,117",6.49,"176,162",5.31,"30,018",0.29,"69,609",2.63,"283,303",3.32,"63,463",2.69,"106,850",5.19,"156,569",-4.77,"54,800",29.31,"113,120",11.17,"73,021",6.95,"87,204",7.38,"223,998",18.02,"295,804",-0.06,"592,545",1.69,"584,014",0.62,"8,531",--,"1,137,827",-0.67,"1,012,393",-0.86,"125,434",0.85,"1,074,561",0.44,"893,637",2.52,"180,924",-8.68,"2,389,732",3.69,"14,197",--,"2,403,929",4.07,"1,486,324",5.34,"191,751",4.30,"42,440",-0.78,"75,621",4.80,"277,042",2.93,"60,504",3.79,"119,103",4.15,"177,940",-3.56,"35,250",36.02,"106,899",10.34,"84,246",2.59,"89,818",6.16,"225,710",14.92,"329,666",-1.54,"664,285",2.40,"652,187",0.50,"12,098",--,"1,142,689",7.27,"1,031,417",8.05,"111,272",0.55,"1,316,058",4.08,"1,124,169",6.69,"191,889",-8.96,"2,306,906",5.08,"14,916",--,"2,321,822",5.50,96.76,1.10,91.87,0.97,70.73,1.07,92.05,-2.06,102.26,0.38,104.89,-1.07,89.71,1.00,87.99,-1.26,155.46,-4.93,105.82,0.75,86.68,4.26,97.09,1.15,99.24,2.69,89.73,1.50,89.20,-0.69,89.55,0.12,--,--,99.57,-7.40,98.16,-8.24,112.73,0.30,81.65,-3.50,79.49,-3.92,94.29,0.31,103.59,-1.33,--,--,103.54,-1.35
1999Q4,"1,457,109",5.10,"174,572",4.03,"32,143",-1.37,"74,515",5.59,"275,925",3.61,"63,397",4.78,"118,107",6.40,"149,400",-0.84,"56,843",28.30,"113,994",10.71,"72,542",6.02,"87,879",4.95,"237,792",4.54,"299,475",-11.89,"730,265",7.57,"683,964",5.12,"46,301",--,"1,236,016",14.95,"1,129,813",16.53,"106,203",0.42,"1,201,997",12.38,"1,023,154",15.06,"178,843",-0.79,"2,520,868",4.56,"36,510",--,"2,557,378",4.83,"1,495,941",4.37,"189,546",6.00,"46,017",-0.79,"70,158",5.24,"272,950",3.29,"61,141",7.46,"130,745",5.01,"168,909",-1.85,"36,906",34.97,"109,853",10.85,"81,964",2.08,"90,206",3.57,"237,546",3.33,"337,591",-11.68,"805,793",5.88,"747,108",3.86,"58,685",--,"1,230,385",17.86,"1,136,862",19.56,"93,523",0.53,"1,431,930",7.36,"1,243,654",8.69,"188,276",-0.68,"2,437,780",6.60,"38,073",--,"2,475,853",6.87,97.40,0.70,92.10,-1.85,69.85,-0.58,106.21,0.33,101.09,0.31,103.69,-2.49,90.33,1.31,88.45,1.03,154.02,-4.94,103.77,-0.13,88.50,3.85,97.42,1.33,100.10,1.16,88.71,-0.24,90.63,1.59,91.55,1.22,--,--,100.46,-2.47,99.38,-2.53,113.56,-0.11,83.94,4.68,82.27,5.85,94.99,-0.12,103.41,-1.92,--,--,103.29,-1.92
