期間,亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%)
2001M03,"206,022",5.72,"6,358,714",0.14,"181,494",-10.28,"5,584,400",-15.00,14,366.67,433,346.39,0,--,0,--,1,0.00,20,17.65,0,--,0,--,"1,534",-6.52,"47,357",-11.44,56,60.00,"1,733",51.62,0,--,0,--,0,--,2,--,34,-10.53,"1,044",-15.87,1,0.00,19,-45.71,548,-2.84,"16,898",-8.08,30,328.57,938,342.45,1,-66.67,34,-64.95,1,-85.71,21,-91.32,"86,202",6.83,"2,660,549",1.19,"6,409",12.36,"197,193",6.44,"1,810",-3.16,"55,867",-8.27,"1,902",46.87,"58,516",39.17,"4,409",-2.63,"136,084",-7.76,"6,973",-4.65,"214,554",-9.67,"44,559",2.47,"1,375,274",-2.94,"83,979",-14.94,"2,583,969",-19.41,7,-12.50,211,-18.85,0,-100.00,0,-100.00,53,178.95,"1,643",162.46,22,--,677,"13,440.00","9,487",-5.33,"292,794",-10.33,"19,870",-14.87,"611,390",-19.35,1,--,40,566.67,0,--,0,--,11,57.14,341,43.88,27,68.75,818,53.18,"1,083",35.21,"33,422",28.01,141,1.44,"4,340",-4.05,"13,833",44.64,"426,942",37.00,"17,479",14.79,"537,812",8.75,"8,534",-7.20,"263,405",-12.10,"12,752",-25.89,"392,364",-29.79,620,3.16,"19,124",-2.39,116,33.33,"3,560",25.62,31,933.33,962,751.33,3,-40.00,88,-50.00,542,14.59,"16,722",8.50,206,-43.25,"6,350",-46.18,"7,368",-10.73,"227,424",-15.44,"9,614",5.92,"295,815",0.34,0,--,3,-25.00,0,--,0,--,"13,015",14.31,"401,700",8.28,"9,541",-15.21,"293,568",-19.67,961,4.12,"29,660",-1.43,21,-8.70,638,-15.38,0,--,0,-100.00,0,--,0,--,"6,539",-1.10,"201,814",-6.32,"6,268",-3.63,"192,859",-8.71,0,--,0,-100.00,0,--,0,--,4,-20.00,137,-7.43,9,-96.09,280,-96.26,"4,803",15.24,"148,253",9.16,"1,388",16.05,"42,719",9.94
2001M04,"196,388",-1.30,"5,978,270",-8.42,"186,292",-15.40,"5,653,785",-21.48,7,-36.36,218,-38.07,6,--,180,--,1,-50.00,31,-39.22,0,--,0,--,"1,644",-14.06,"50,036",-20.29,41,51.85,"1,242",41.94,0,--,1,--,0,--,0,--,46,35.29,"1,397",26.08,1,--,22,"2,100.00",638,-6.18,"19,414",-13.02,52,67.74,"1,592",59.52,3,-25.00,102,-11.30,2,0.00,57,-6.56,"84,278",0.07,"2,565,527",-7.15,"6,844",12.29,"207,723",4.21,"1,872",0.59,"56,997",-6.63,"1,814",9.28,"55,047",1.39,"4,511",-10.60,"137,323",-17.05,"8,298",6.74,"251,841",-0.94,"38,017",-5.37,"1,157,295",-12.19,"83,667",-24.50,"2,539,208",-29.93,10,66.67,296,56.61,0,-100.00,0,-100.00,80,344.44,"2,433",323.13,3,200.00,83,315.00,"9,380",-9.70,"285,546",-16.22,"21,017",-21.24,"637,843",-26.91,0,--,1,-87.50,0,--,0,--,12,50.00,353,41.20,11,10.00,343,7.52,969,0.73,"29,492",-6.54,124,8.77,"3,764",1.05,"13,506",37.38,"411,132",27.47,"18,636",10.01,"565,574",2.10,"8,622",-8.06,"262,458",-14.69,"13,106",-6.57,"397,750",-13.29,677,-14.30,"20,623",-20.49,94,-46.89,"2,856",-50.61,13,30.00,407,19.71,4,33.33,130,49.43,504,11.26,"15,332",3.20,279,-23.77,"8,458",-29.28,"6,665",-18.07,"202,881",-23.98,"8,588",-5.36,"260,646",-12.16,1,--,29,"2,800.00",0,--,0,--,"11,612",-6.14,"353,481",-12.92,"10,090",-26.24,"306,227",-31.54,"1,178",-2.73,"35,847",-9.74,22,-51.11,672,-54.10,0,--,0,--,0,--,0,-100.00,"6,318",-1.19,"192,321",-8.32,"7,684",14.11,"233,213",5.91,0,--,0,-100.00,0,--,0,--,3,50.00,80,37.93,0,-100.00,0,-100.00,"5,808",14.81,"176,817",6.54,"1,240",-5.42,"37,625",-12.23
2001M05,"184,733",-15.10,"5,623,500",-20.86,"159,813",-26.31,"4,850,152",-31.30,2,-66.67,66,-64.89,0,--,0,--,2,100.00,73,135.48,0,--,0,--,"1,480",-29.72,"45,044",-34.52,65,103.13,"1,963",87.67,0,--,1,--,0,--,0,--,26,-29.73,787,-35.07,1,--,37,208.33,627,-13.99,"19,088",-19.78,19,5.56,573,0.00,2,-66.67,59,-68.28,3,-57.14,91,-62.55,"78,624",-12.72,"2,393,410",-18.64,"5,687",-14.27,"172,582",-20.08,"1,880",-8.87,"57,224",-15.08,"1,204",7.02,"36,535",-0.28,"4,274",-22.74,"130,107",-27.99,"8,223",0.42,"249,571",-6.38,"35,963",-20.33,"1,094,778",-25.74,"70,562",-31.94,"2,141,496",-36.54,10,-33.33,294,-37.97,0,-100.00,0,-100.00,11,-81.67,345,-82.42,0,--,1,--,"8,623",-17.81,"262,490",-23.38,"17,766",-28.48,"539,175",-33.32,0,--,0,-100.00,0,--,0,--,10,-9.09,296,-16.15,9,-25.00,286,-29.21,958,-19.29,"29,158",-24.76,151,17.97,"4,586",10.06,"12,873",4.84,"391,858",-2.28,"16,194",-10.69,"491,468",-16.74,"8,501",-14.56,"258,776",-20.36,"10,870",-23.17,"329,898",-28.37,604,-23.25,"18,373",-28.53,76,-45.71,"2,304",-49.52,32,-11.11,969,-18.02,3,50.00,87,67.31,434,-16.22,"13,224",-21.80,217,-21.38,"6,585",-26.81,"6,006",-28.57,"182,819",-33.42,"8,292",-17.83,"251,651",-23.39,0,--,0,-100.00,0,--,0,--,"11,200",-20.56,"340,943",-25.95,"8,878",-41.86,"269,439",-45.79,"1,083",-14.12,"32,966",-19.97,52,100.00,"1,569",83.08,0,--,0,--,0,--,0,--,"5,971",-18.72,"181,780",-24.23,"6,559",-25.04,"199,059",-30.11,1,--,36,200.00,0,--,0,--,2,-75.00,74,-70.16,32,-71.43,972,-73.31,"5,521",1.84,"168,079",-5.07,"1,133",-35.92,"34,394",-40.25
2001M06,"194,650",-7.83,"5,733,479",-16.46,"160,494",-22.54,"4,713,472",-29.78,2,-71.43,63,-71.49,0,--,0,--,1,--,35,"1,650.00",0,--,0,--,"1,242",-11.66,"36,584",-19.94,38,-78.29,"1,114",-80.36,0,--,0,--,0,--,0,--,54,58.82,"1,600",45.19,0,--,6,500.00,717,12.38,"21,118",1.84,70,536.36,"2,042",481.77,1,-50.00,40,-21.57,2,0.00,57,-25.97,"81,510",-6.46,"2,400,893",-15.22,"5,219",-12.34,"153,288",-20.53,"1,963",-5.26,"57,833",-14.10,786,-41.95,"23,069",-47.39,"4,486",-6.33,"132,127",-15.10,"8,187",13.17,"240,432",2.60,"39,594",-13.44,"1,166,253",-21.55,"74,914",-25.45,"2,200,125",-32.41,9,80.00,277,85.91,0,-100.00,2,-99.91,58,480.00,"1,708",427.16,0,--,0,-100.00,"9,288",-11.45,"273,586",-19.74,"17,034",-28.97,"500,257",-35.61,0,--,0,--,0,--,0,--,7,133.33,209,84.96,13,116.67,388,115.56,824,-9.95,"24,271",-18.36,108,24.14,"3,168",12.86,"13,782",17.33,"405,955",6.35,"15,228",-11.19,"447,223",-19.49,"9,612",-1.77,"283,116",-10.97,"10,642",-19.13,"312,553",-26.69,523,11.99,"15,404",1.52,97,90.20,"2,838",73.15,10,-23.08,305,-30.52,1,-50.00,28,-58.21,495,11.99,"14,590",1.65,130,-39.53,"3,826",-45.10,"6,672",-20.57,"196,512",-28.02,"8,296",-15.90,"243,655",-23.75,1,--,25,--,0,--,0,--,"10,983",-23.28,"323,500",-30.47,"8,516",-48.24,"250,091",-53.08,963,-15.75,"28,361",-23.66,21,5.00,607,-8.31,0,--,0,--,0,--,2,--,"6,781",-8.45,"199,724",-17.03,"6,350",-8.65,"186,489",-17.18,0,--,0,-100.00,0,--,0,--,4,300.00,117,254.55,20,-42.86,598,-47.27,"5,063",20.40,"149,121",9.12,"1,153",5.68,"33,860",-4.16
2001M07,"183,752",-19.96,"5,309,227",-28.84,"165,516",-28.13,"4,768,506",-36.08,5,400.00,153,337.14,0,--,0,--,2,0.00,65,12.07,0,--,0,--,855,-35.08,"24,701",-42.31,58,70.59,"1,670",52.51,0,--,0,--,0,--,0,--,48,50.00,"1,386",32.89,0,-100.00,0,-100.00,504,4.56,"14,572",-7.05,26,-13.33,740,-24.18,2,-33.33,72,-36.28,0,-100.00,0,-100.00,"77,955",-19.06,"2,252,389",-28.04,"5,173",-14.23,"149,022",-23.72,"2,004",1.11,"57,890",-10.13,"1,482",-4.69,"42,705",-15.19,"4,179",-12.04,"120,742",-21.80,"7,736",-12.88,"222,869",-22.52,"35,002",-26.43,"1,011,314",-34.59,"70,858",-36.43,"2,041,415",-43.46,10,100.00,286,76.54,0,-100.00,0,-100.00,24,"1,100.00",695,"1,163.64",0,--,2,--,"8,883",-21.10,"256,646",-29.86,"19,572",-25.84,"563,877",-34.05,0,--,0,--,0,--,0,--,10,11.11,293,4.64,17,13.33,493,-1.60,794,-13.88,"22,939",-23.43,108,-3.57,"3,103",-14.47,"14,235",5.68,"411,300",-6.04,"16,563",-5.23,"477,196",-15.71,"9,477",-17.94,"273,821",-27.04,"11,431",-31.73,"329,325",-39.29,326,-20.49,"9,427",-29.18,85,19.72,"2,448",6.11,15,36.36,440,26.44,2,-33.33,63,-22.22,477,1.06,"13,779",-10.25,155,-17.55,"4,462",-26.56,"6,091",-36.27,"175,993",-43.34,"8,690",-21.50,"250,351",-30.19,0,--,0,-100.00,0,--,0,--,"10,813",-36.19,"312,423",-43.27,"10,732",-33.97,"309,182",-41.27,760,-23.54,"21,958",-32.04,43,72.00,"1,242",51.83,0,--,0,--,0,--,0,-100.00,"6,216",-18.33,"179,588",-27.40,"6,533",-19.37,"188,205",-28.29,0,--,0,-100.00,0,-100.00,0,-100.00,7,-30.00,216,-34.94,0,-100.00,0,-100.00,"5,037",29.75,"145,538",15.35,"1,233",4.85,"35,531",-6.70
2001M08,"179,333",-13.88,"5,182,997",-22.77,"146,442",-28.00,"4,220,262",-35.40,4,0.00,111,-15.91,0,--,0,--,6,--,178,"5,833.33",0,--,0,--,859,-31.50,"24,836",-38.55,47,-48.91,"1,348",-54.38,0,--,0,--,0,--,0,--,20,-50.00,577,-55.13,0,-100.00,4,-80.00,435,-2.47,"12,577",-12.47,17,-29.17,491,-35.82,4,-20.00,119,-26.09,4,-78.95,129,-78.50,"81,302",-9.37,"2,349,766",-18.73,"5,441",-4.36,"156,791",-14.20,"2,032",8.37,"58,726",-2.83,945,-2.58,"27,224",-12.59,"4,103",-6.20,"118,597",-15.87,"7,032",-8.50,"202,654",-17.91,"30,517",-25.97,"881,982",-33.61,"59,244",-39.74,"1,707,313",-45.94,10,100.00,291,88.96,0,-100.00,2,-97.56,21,-73.42,594,-76.64,1,--,41,310.00,"9,069",-10.24,"262,098",-19.51,"16,703",-29.31,"481,354",-36.59,0,--,0,-100.00,0,--,0,--,4,-33.33,116,-37.30,21,950.00,612,827.27,663,-15.76,"19,164",-24.43,164,12.33,"4,722",0.88,"14,614",22.79,"422,356",10.12,"16,479",7.12,"474,903",-3.90,"8,388",-15.08,"242,414",-23.84,"11,994",-18.76,"345,655",-27.12,341,-30.12,"9,850",-37.34,79,0.00,"2,279",-10.13,9,-35.71,256,-45.18,2,-33.33,64,-42.34,536,19.11,"15,497",6.89,128,-37.86,"3,693",-44.20,"5,597",-33.40,"161,754",-40.28,"8,782",-11.15,"253,081",-20.29,2,--,62,"1,966.67",0,--,0,--,"10,232",-35.35,"295,732",-42.02,"8,956",-37.97,"258,106",-44.35,661,-17.17,"19,115",-25.70,34,17.24,973,4.62,0,--,0,--,0,-100.00,0,-100.00,"5,752",-17.36,"166,230",-25.89,"5,122",-23.47,"147,593",-31.35,0,--,0,--,0,--,0,--,1,0.00,15,-66.67,1,-96.15,29,-96.51,"4,137",15.17,"119,570",3.28,"1,187",-1.90,"34,220",-11.99
2001M09,"169,426",-21.45,"4,906,681",-29.37,"149,510",-30.56,"4,317,354",-37.54,2,-71.43,61,-73.93,0,--,0,--,2,100.00,52,36.84,0,--,0,--,858,-26.42,"24,855",-33.81,64,72.97,"1,862",58.74,0,-100.00,0,-100.00,0,--,0,--,32,-34.69,933,-41.21,0,--,6,200.00,410,1.49,"11,880",-8.59,19,26.67,546,13.99,2,-33.33,56,-47.17,1,--,18,800.00,"76,420",-16.77,"2,213,150",-25.16,"5,193",-24.08,"149,970",-31.70,"1,672",-1.01,"48,428",-10.97,852,-30.34,"24,596",-37.34,"4,444",2.14,"128,697",-8.15,"6,320",-24.92,"182,505",-32.47,"27,789",-36.81,"804,771",-43.18,"62,789",-38.09,"1,813,134",-44.31,11,-8.33,308,-21.23,0,-100.00,0,-100.00,55,57.14,"1,601",40.69,11,--,309,"5,050.00","9,105",-11.41,"263,685",-20.34,"15,347",-37.48,"443,170",-43.77,0,--,0,-100.00,2,100.00,69,81.58,6,200.00,169,152.24,1,-85.71,29,-86.51,567,-42.44,"16,435",-48.17,128,-20.50,"3,694",-28.49,"13,509",2.82,"391,221",-7.54,"14,807",-9.48,"427,568",-18.57,"8,438",-13.92,"244,366",-22.59,"12,897",-19.48,"372,424",-27.57,340,-37.61,"9,838",-43.98,74,-21.28,"2,122",-29.69,4,-66.67,109,-72.61,2,-33.33,59,-37.23,423,-12.96,"12,241",-21.82,168,-7.18,"4,854",-16.30,"5,285",-38.28,"153,069",-44.50,"10,198",-6.77,"294,481",-16.14,0,--,4,0.00,0,--,0,--,"10,107",-37.98,"292,707",-44.23,"9,561",-38.94,"276,095",-45.07,639,-29.24,"18,506",-36.34,31,40.91,898,24.72,0,--,0,--,0,-100.00,0,-100.00,"4,907",-30.51,"142,120",-37.51,"5,142",-26.70,"148,494",-34.06,0,-100.00,0,-100.00,0,-100.00,0,-100.00,25,525.00,733,542.98,1,-94.74,39,-93.66,"4,368",6.43,"126,509",-4.28,"1,072",-12.70,"30,947",-21.52
2001M10,"214,390",-5.83,"6,212,434",-14.69,"192,487",-12.30,"5,561,594",-20.54,2,0.00,47,-12.96,0,--,0,--,7,--,198,--,0,--,0,--,"1,138",4.50,"32,985",-5.31,35,-33.96,998,-41.47,0,--,0,--,0,--,0,--,25,-48.98,735,-53.21,0,-100.00,3,-92.11,640,38.83,"18,550",25.82,56,24.44,"1,607",12.69,0,--,12,71.43,0,-100.00,2,-99.46,"94,989",3.69,"2,752,517",-6.08,"7,144",-0.60,"206,409",-9.93,"2,019",12.60,"58,497",1.98,"1,118",7.60,"32,295",-2.49,"5,155",3.41,"149,373",-6.33,"6,753",-19.60,"195,122",-27.15,"36,636",-27.23,"1,061,616",-34.08,"84,108",-21.75,"2,430,166",-29.10,19,46.15,536,28.54,0,-100.00,0,-100.00,116,93.33,"3,359",76.33,18,--,533,"3,231.25","11,054",-3.98,"320,306",-13.02,"21,545",-10.70,"622,520",-19.08,0,--,13,85.71,0,--,0,-100.00,5,-70.59,156,-71.27,10,100.00,285,73.78,"1,043",29.73,"30,238",17.63,176,27.54,"5,077",15.78,"16,032",19.20,"464,552",7.97,"20,803",17.24,"601,081",6.23,"10,869",1.99,"314,945",-7.62,"15,053",9.25,"434,919",-1.01,517,-4.08,"14,981",-13.10,69,-11.54,"1,998",-20.05,8,-55.56,227,-60.18,3,0.00,74,-18.68,499,-2.73,"14,454",-11.91,184,2.22,"5,313",-7.42,"6,952",-18.41,"201,463",-26.09,"10,438",-2.17,"301,586",-11.36,0,--,0,-100.00,0,--,0,--,"12,608",-30.77,"365,339",-37.29,"10,977",-16.75,"317,161",-24.57,998,10.77,"28,920",0.30,33,-10.81,964,-17.18,0,--,6,--,0,-100.00,0,-100.00,"6,884",-6.10,"199,484",-14.94,"6,542",-18.94,"189,018",-26.56,0,--,0,-100.00,0,--,0,-100.00,4,-63.64,124,-64.97,0,-100.00,1,-99.73,"6,157",29.73,"178,399",17.50,"1,438",11.82,"41,559",1.36
2001M11,"192,079",-11.79,"5,573,952",-17.83,"156,941",-26.75,"4,541,155",-31.75,2,-33.33,50,-39.02,0,--,0,--,1,-50.00,29,-53.97,0,--,0,--,845,-20.88,"24,513",-26.35,44,-26.67,"1,287",-30.66,0,--,0,--,0,--,0,--,27,-47.06,776,-50.85,0,--,0,--,456,-12.98,"13,230",-18.96,23,35.29,679,31.59,2,-33.33,58,-26.58,0,-100.00,0,-100.00,"85,356",-1.94,"2,476,966",-8.65,"5,661",-21.67,"163,804",-27.01,"1,473",-12.32,"42,739",-18.36,"1,253",-17.07,"36,263",-22.70,"3,746",-15.78,"108,703",-21.55,"6,773",-27.74,"195,969",-32.68,"34,639",-28.73,"1,005,192",-33.61,"65,420",-38.19,"1,892,930",-42.41,14,-41.67,413,-45.51,14,-44.00,415,-46.52,17,750.00,505,665.15,0,-100.00,0,-100.00,"10,355",-11.43,"300,486",-17.50,"16,909",-26.44,"489,271",-31.46,0,--,0,-100.00,0,--,0,-100.00,3,-76.92,91,-77.70,7,250.00,205,327.08,811,1.25,"23,544",-5.68,138,-2.13,"3,989",-9.22,"15,202",17.13,"441,164",9.11,"17,067",-5.29,"493,826",-11.76,"8,495",-7.17,"246,530",-13.52,"10,888",-16.31,"315,052",-22.02,452,-14.88,"13,106",-20.82,82,-26.79,"2,361",-32.35,6,-71.43,179,-72.75,15,400.00,432,340.82,461,12.44,"13,385",4.76,247,11.26,"7,144",3.54,"6,066",-21.90,"176,021",-27.25,"10,863",6.40,"314,334",-0.86,0,--,0,-100.00,0,--,0,--,"11,514",-35.86,"334,112",-40.25,"8,900",-24.51,"257,509",-29.67,718,-23.94,"20,846",-29.14,18,-53.85,523,-56.95,0,--,0,--,0,-100.00,0,-100.00,"6,226",-14.58,"180,661",-20.44,"5,192",-29.94,"150,231",-34.73,0,-100.00,0,-100.00,0,--,0,--,3,-75.00,80,-78.78,37,236.36,"1,070",205.71,"5,174",9.29,"150,149",1.82,"1,092",-11.15,"31,606",-17.18
2001M12,"195,941",-8.89,"5,692,641",-12.70,"170,534",-9.31,"4,940,231",-13.09,6,20.00,179,28.78,0,--,0,--,2,100.00,56,273.33,0,--,0,-100.00,708,-37.79,"20,578",-40.37,42,20.00,"1,217",14.60,0,--,0,--,0,--,0,--,28,-33.33,799,-36.54,1,-50.00,39,-48.00,405,-14.92,"11,770",-18.46,20,-42.86,573,-45.38,15,275.00,450,235.82,0,--,9,--,"88,780",0.14,"2,579,326",-4.05,"5,702",-5.88,"165,190",-9.81,"1,696",-9.79,"49,261",-13.57,"1,398",-22.07,"40,510",-25.31,"3,070",-9.94,"89,179",-13.74,"7,059",-17.18,"204,502",-20.63,"33,932",-27.93,"985,831",-30.94,"69,622",-24.49,"2,016,871",-27.64,11,-8.33,312,-15.68,0,-100.00,0,-100.00,39,-7.14,"1,122",-11.65,65,--,"1,888","31,366.67","9,994",-8.35,"290,347",-12.19,"23,116",8.58,"669,655",4.05,0,--,1,--,0,--,0,--,2,-71.43,54,-76.00,3,0.00,81,-15.63,977,2.73,"28,381",-1.59,152,13.43,"4,404",8.47,"16,014",29.12,"465,258",23.73,"18,802",19.67,"544,680",14.69,"9,189",-3.66,"266,976",-7.69,"11,407",3.03,"330,461",-1.26,429,1.90,"12,470",-2.39,96,50.00,"2,774",42.99,7,-41.67,195,-45.83,2,0.00,54,-18.18,532,-11.48,"15,454",-15.13,286,57.14,"8,276",50.17,"4,326",-40.16,"125,673",-42.67,"10,713",30.19,"310,338",24.75,0,-100.00,0,-100.00,0,--,0,--,"13,151",-24.58,"382,063",-27.73,"8,832",-19.73,"255,845",-23.09,664,-24.89,"19,299",-28.01,26,-29.73,744,-33.93,0,--,0,--,0,--,0,--,"6,215",-4.44,"180,567",-8.44,"5,972",-0.12,"173,009",-4.28,0,--,0,-100.00,21,23.53,601,17.61,6,-45.45,185,-45.27,107,345.83,"3,106",336.85,"5,736",6.32,"166,642",1.86,"1,161",-2.27,"33,641",-6.34
